infector,contactee,lambda,infector_index,contactee_index,unique_contact_probability,seed,matrix_index
C049,P082,0.011820982699110208,168,81,0.011751389373539589,123,0
C050,P082,0.008242163990600937,169,81,0.008208290484526315,123,0
C051,P082,0.0036399793970788167,170,81,0.0036333627027181903,123,0
C052,P082,0.010064566957225376,171,81,0.010014088692437584,123,0
C053,P082,0.005029170189091684,172,81,0.005016545086160451,123,0
C054,P082,0.011758306658349323,173,81,0.011689447922235918,123,0
C055,P082,0.016572904241083413,174,81,0.016436329186203413,123,0
C056,P082,0.05433735067720295,175,81,0.05288745645551318,123,0
C057,P082,0.015199668645651402,176,81,0.015084736728031123,123,0
C058,P082,0.005786097999571852,177,81,0.005769390773288974,123,0
C059,P082,0.007298236966739479,178,81,0.007271669506490719,123,0
C060,P082,0.012635413956485651,179,81,0.012555922269252284,123,0
C061,P082,0.012008987255122726,180,81,0.011937167150729011,123,0
C062,P082,0.0,181,81,0.0,123,0
C063,P082,0.0,182,81,0.0,123,0
C064,P082,0.0,183,81,0.0,123,0
C065,P082,0.0,184,81,0.0,123,0
C066,P082,0.0,185,81,0.0,123,0
P001,P083,0.2864204002224148,0,82,0.24905314864554695,123,0
P002,P083,0.4168753263211968,1,82,0.3408969123714143,123,0
P003,P083,0.23264908775996604,2,82,0.20756840131238619,123,0
P004,P083,0.016774319329301932,3,82,0.01663441380044428,123,0
P005,P083,0.07550423198205782,4,82,0.07272419368887972,123,0
P006,P083,0.732144543923464,5,82,0.5191233775316423,123,0
P007,P083,0.02380655910549347,6,82,0.023525418393920527,123,0
P008,P083,0.12646857188104507,7,82,0.11879815637530844,123,0
P009,P083,0.5310541161972382,8,82,0.4120151614514014,123,0
P010,P083,0.06978404453133172,9,82,0.06740480280620986,123,0
P011,P083,0.10177414196821113,10,82,0.09676646881959772,123,0
P012,P083,0.16805204686269512,11,82,0.15469016218534448,123,0
P013,P083,0.6523860703308422,12,82,0.4791983762696569,123,0
P014,P083,0.0887254480161186,13,82,0.08490321927524525,123,0
P015,P083,0.12466012155351527,14,82,0.11720310476149587,123,0
P016,P083,0.12556475552879787,15,82,0.11800135171110893,123,0
P017,P083,1.2502557517761612,16,82,0.7135684678812924,123,0
P018,P083,1.2300855223825897,17,82,0.7077324188079023,123,0
P019,P083,0.4189004116900609,18,82,0.3422303018213285,123,0
P020,P083,0.23670286403455323,19,82,0.21077423946091167,123,0
P021,P083,0.3461878551155832,20,82,0.2926204102504253,123,0
P022,P083,0.651317648236311,21,82,0.47864164294786526,123,0
P023,P083,0.0649920990092818,22,82,0.0629251328320175,123,0
P024,P083,0.5091143176346907,23,82,0.3989723372492353,123,0
P025,P083,0.045591334317750004,24,82,0.04456766517371258,123,0
P026,P083,0.08684737129543908,25,82,0.08318298245146183,123,0
P027,P083,0.4018980517142155,26,82,0.3309510493927792,123,0
P028,P083,0.036736665064636465,27,82,0.03607006164200022,123,0
P029,P083,0.14259911689557145,28,82,0.13289839438645124,123,0
P030,P083,0.08778685055223515,29,82,0.08404390854729937,123,0
P031,P083,0.14614861983330238,30,82,0.13597071824592932,123,0
P032,P083,0.0005124686105959629,31,82,0.0005123373209857673,123,0
P033,P083,0.02380655910549347,32,82,0.023525418393920527,123,0
P034,P083,0.08213668990912563,33,82,0.07885396127777455,123,0
P035,P083,0.38808490980822524,34,82,0.3216452581523629,123,0
P036,P083,0.15672215516386706,35,82,0.14505843307947852,123,0
P037,P083,0.18267697572660266,36,82,0.16696279648235124,123,0
P038,P083,0.2910289881257166,37,82,0.25250599074628854,123,0
P039,P083,0.050476925978830856,38,82,0.04922413335829867,123,0
P040,P083,0.19456247757485967,39,82,0.1768052545614912,123,0
P041,P083,0.0915359661645237,40,82,0.08747150458820185,123,0
P042,P083,0.024807139991223824,41,82,0.024501971553990143,123,0
P043,P083,0.11099148065353144,42,82,0.10505362674522167,123,0
P044,P083,0.2994232956733877,43,82,0.2587544230279154,123,0
P045,P083,0.22449190030586205,44,82,0.20107795230205827,123,0
P046,P083,0.16109501028388074,45,82,0.14878880655202464,123,0
P047,P083,1.4716700019260582,46,82,0.7704581703744598,123,0
P048,P083,0.24235068417137154,47,82,0.21521908095605358,123,0
P049,P083,0.4087337242855353,48,82,0.3355088533779971,123,0
P050,P083,1.2665663834744287,49,82,0.718202452764372,123,0
P051,P083,0.04461134516050056,50,82,0.043630892906736385,123,0
P052,P083,0.05824456214176386,51,82,0.05658080539756816,123,0
P053,P083,0.8171647254516641,52,82,0.5583178288924712,123,0
P054,P083,0.0745531367796157,53,82,0.07184184658662163,123,0
P055,P083,0.1671850595849569,54,82,0.1539569715226501,123,0
P056,P083,0.44551684756204196,55,82,0.3595068468550462,123,0
P057,P083,0.37830091333634985,56,82,0.3149756633099532,123,0
P058,P083,0.8466124786900746,57,82,0.5711347357322144,123,0
P059,P083,0.6745632117573258,58,82,0.4906211372777337,123,0
P060,P083,0.44222827859051744,59,82,0.35739707377938046,123,0
P061,P083,0.07645442346187403,60,82,0.07360486479012729,123,0
P062,P083,0.3634430556351023,61,82,0.3047216817288332,123,0
P063,P083,0.23831978443991056,62,82,0.21204932356500616,123,0
P064,P083,0.05921128796639971,63,82,0.057492392398105774,123,0
P065,P083,0.6126295694055339,64,82,0.4580760328562491,123,0
P066,P083,0.3512514517879607,65,82,0.2961932418641037,123,0
P067,P083,0.16978376967056327,66,82,0.15615273775795935,123,0
P068,P083,0.13007569053237278,67,82,0.12197103007481336,123,0
P069,P083,0.048525552659685535,68,82,0.04736700331194266,123,0
P070,P083,0.19624893303426658,69,82,0.17819236585462384,123,0
P071,P083,0.2527556097557532,70,82,0.2233423338111944,123,0
P072,P083,0.07169441160502711,71,82,0.0691847012929716,123,0
P073,P083,0.5023133348583342,72,82,0.3948708271259429,123,0
P074,P083,0.05339686474741757,73,82,0.051996291435992714,123,0
P075,P083,0.01374529759853102,74,82,0.013651262336108472,123,0
P076,P083,0.4507561664112234,75,82,0.36285381912132464,123,0
P077,P083,0.12827375761894777,76,82,0.12038745445493348,123,0
P078,P083,0.1628388122211372,77,82,0.150271856831388,123,0
P079,P083,0.05339686474741757,78,82,0.051996291435992714,123,0
P080,P083,0.012733581368726722,79,82,0.012652852341330845,123,0
P081,P083,0.5029335208647786,80,82,0.3952460034194817,123,0
P082,P083,12.0,81,82,0.9999938557876467,123,0
P083,P083,0.0,82,82,0.0,123,0
P084,P083,12.0,83,82,0.9999938557876467,123,0
P085,P083,0.12012463536801118,84,82,0.11319009804945568,123,0
P086,P083,0.0543682860627817,85,82,0.05291675529404649,123,0
P087,P083,0.0971334158521667,86,82,0.09256506814788079,123,0
P088,P083,0.0649920990092818,87,82,0.0629251328320175,123,0
P089,P083,1.1135908087203021,88,82,0.671622300005543,123,0
P090,P083,0.19540606082102308,89,82,0.17749939503327217,123,0
P091,P083,0.47654874726391255,90,82,0.37907734086716205,123,0
P092,P083,0.04461134516050056,91,82,0.043630892906736385,123,0
P093,P083,0.19540606082102308,92,82,0.17749939503327217,123,0
P094,P083,0.4904561263108453,93,82,0.3876529771135463,123,0
P095,P083,0.13635700811184526,94,82,0.12746892379407426,123,0
P096,P083,0.4269599909188903,95,82,0.34751034278270254,123,0
P097,P083,0.055338764634501096,96,82,0.053835433437838476,123,0
P098,P083,0.005622762000108609,97,82,0.00560698385994729,123,0
P099,P083,0.19456247757485967,98,82,0.1768052545614912,123,0
P100,P083,0.07645442346187403,99,82,0.07360486479012729,123,0
P101,P083,0.2583137401697339,100,82,0.22764712403191278,123,0
P102,P083,0.034758267592504555,101,82,0.03416113740583526,123,0
P103,P083,0.33010469111223145,102,82,0.28115152755368955,123,0
P104,P083,1.7539592046862407,103,82,0.8269127029769848,123,0
P105,P083,0.15934816218875866,104,82,0.1473005704174184,123,0
P106,P083,0.16805204686269512,105,82,0.15469016218534448,123,0
P107,P083,0.2121299837638009,106,82,0.19114044787592366,123,0
P108,P083,0.03772439796275385,107,82,0.03702169689550394,123,0
P109,P083,0.24315491800061795,108,82,0.2158499745926884,123,0
P110,P083,0.029795081858359055,109,82,0.029355584179596494,123,0
P111,P083,0.1091547971354532,110,82,0.10340838305842559,123,0
P112,P083,0.5195347848821269,111,82,0.40520280773843986,123,0
P113,P083,0.0971334158521667,112,82,0.09256506814788079,123,0
P114,P083,0.2810167322641915,113,82,0.2449842977476817,123,0
P115,P083,0.0,114,82,0.0,123,0
P116,P083,0.0,115,82,0.0,123,0
P117,P083,0.0,116,82,0.0,123,0
P118,P083,0.0,117,82,0.0,123,0
P119,P083,0.0,118,82,0.0,123,0
P120,P083,0.0,119,82,0.0,123,0
C001,P083,0.143487674482141,120,82,0.13366852189445566,123,0
C002,P083,0.11374019624178479,121,82,0.10751020203193751,123,0
C003,P083,0.20212922982484988,122,82,0.18301065826959628,123,0
C004,P083,0.34908447776140883,123,82,0.29466645724565854,123,0
C005,P083,0.7262110395246627,124,82,0.5162616122244771,123,0
C006,P083,0.12737157208688465,125,82,0.11959352265948286,123,0
C007,P083,0.3691292525759056,126,82,0.3086639522897322,123,0
C008,P083,0.2810167322641915,127,82,0.2449842977476817,123,0
C009,P083,0.27480514411302853,128,82,0.24027985525427775,123,0
C010,P083,0.11282479694884182,129,82,0.10669284345426255,123,0
C011,P083,0.07835210211190304,130,82,0.07536119805456343,123,0
C012,P083,0.07169441160502711,131,82,0.0691847012929716,123,0
C013,P083,0.07740371293485333,132,82,0.07448386466112988,123,0
C014,P083,0.22121030256691956,133,82,0.1984519050580249,123,0
C015,P083,0.33378273568078914,134,82,0.28379062793382936,123,0
C016,P083,0.22285244754625186,135,82,0.19976708308578284,123,0
C017,P083,0.0971334158521667,136,82,0.09256506814788079,123,0
C018,P083,0.8657733269133244,137,82,0.5792739320009902,123,0
C019,P083,0.6890793650591499,138,82,0.49796194985393594,123,0
C020,P083,0.11556848478891187,139,82,0.10914044018101365,123,0
C021,P083,0.07264822831917749,140,82,0.07007210520504603,123,0
C022,P083,0.18608727264616426,141,82,0.1697988620299381,123,0
C023,P083,0.5328608889754909,142,82,0.41307655731240445,123,0
C024,P083,0.22449190030586205,143,82,0.20107795230205827,123,0
C025,P083,0.2763616621279658,144,82,0.24146145351783377,123,0
C026,P083,0.13366984462941467,145,82,0.12512113711824857,123,0
C027,P083,0.2511618817375552,146,82,0.22210356586064828,123,0
C028,P083,0.7049087860552189,147,82,0.5058463540961001,123,0
C029,P083,0.13007569053237278,148,82,0.12197103007481336,123,0
C030,P083,0.18693803276256388,149,82,0.1705048636851042,123,0
C031,P083,0.20797515076680576,150,82,0.18777278031523903,123,0
C032,P083,0.21378709544346436,151,82,0.1924797085282517,123,0
C033,P083,0.03772439796275385,152,82,0.03702169689550394,123,0
C034,P083,0.020798795414550715,153,82,0.02058399226238039,123,0
C035,P083,0.07645442346187403,154,82,0.07360486479012729,123,0
C036,P083,0.1920274496171825,155,82,0.1747157855549919,123,0
C037,P083,0.2755837059640079,156,82,0.24087111418070872,123,0
C038,P083,0.09806328558171643,157,82,0.09340847223381021,123,0
C039,P083,0.5878802795488584,158,82,0.44449645014723616,123,0
C040,P083,0.14259911689557145,159,82,0.13289839438645124,123,0
C041,P083,0.16631731998798058,160,82,0.15322250787058367,123,0
C042,P083,0.154089234065692,161,82,0.1428044734433751,123,0
C043,P083,0.18608727264616426,162,82,0.1697988620299381,123,0
C044,P083,0.31675057980825744,163,82,0.2714875618209337,123,0
C045,P083,0.3249325952291193,164,82,0.2774239429257972,123,0
C046,P083,0.06787002096893027,165,82,0.06561808425936777,123,0
C047,P083,0.6714250017988481,166,82,0.48902008855855883,123,0
C048,P083,0.0543682860627817,167,82,0.05291675529404649,123,0
C049,P083,0.17582129194171106,168,82,0.16123213547938886,123,0
C050,P083,0.12556475552879787,169,82,0.11800135171110893,123,0
C051,P083,0.057276900853898596,170,82,0.055667453328272054,123,0
C052,P083,0.15144936238965875,171,82,0.14053859775736588,123,0
C053,P083,0.07835210211190304,172,82,0.07536119805456343,123,0
C054,P083,0.17496101728900337,173,82,0.16051025428250842,123,0
C055,P083,0.23912726528639877,174,82,0.2126853218314383,123,0
C056,P083,0.6432678877194696,175,82,0.47442789595679646,123,0
C057,P083,0.22121030256691956,176,82,0.1984519050580249,123,0
C058,P083,0.08966316534083471,177,82,0.085760919177445,123,0
C059,P083,0.11190855893220762,178,82,0.10587398640020773,123,0
C060,P083,0.18693803276256388,179,82,0.1705048636851042,123,0
C061,P083,0.17839768435834022,180,82,0.1633903492482428,123,0
C062,P083,0.0,181,82,0.0,123,0
C063,P083,0.0,182,82,0.0,123,0
C064,P083,0.0,183,82,0.0,123,0
C065,P083,0.0,184,82,0.0,123,0
C066,P083,0.0,185,82,0.0,123,0
P001,P084,0.11209890720937907,0,83,0.10604416554930285,123,0
P002,P084,0.16973769635906402,1,83,0.15611385802453615,123,0
P003,P084,0.08955613556629179,2,83,0.0856630631380847,123,0
P004,P084,0.006032118419085372,3,83,0.006013961718907224,123,0
P005,P084,0.02766537468436968,4,83,0.02728619298736701,123,0
P006,P084,0.32651008354261885,5,83,0.27856289962981295,123,0
P007,P084,0.00858024687945081,6,83,0.008543541616287786,123,0
P008,P084,0.04709295555158819,7,83,0.046001286008054976,123,0
P009,P084,0.2236482990907211,8,83,0.2004036963302257,123,0
P010,P084,0.02552298784403098,9,83,0.025200029841498384,123,0
P011,P084,0.03760293646159524,10,83,0.0369047250015786,123,0
P012,P084,0.06340078144761717,11,83,0.061432762036297106,123,0
P013,P084,0.28450373520166616,12,83,0.24761245486046768,123,0
P014,P084,0.03264649991394764,13,83,0.03211935498684315,123,0
P015,P084,0.046393071358853885,14,83,0.04533336368136842,123,0
P016,P084,0.04674307468495519,15,83,0.0456674417117765,123,0
P017,P084,0.6371329138031346,16,83,0.4711936138333994,123,0
P018,P084,0.623859546211123,17,83,0.4641277823346186,123,0
P019,P084,0.17066559392333353,18,83,0.1568965347421294,123,0
P020,P084,0.09123111289156693,19,83,0.08719327488224582,123,0
P021,P084,0.13798516229203941,20,83,0.1288883830503187,123,0
P022,P084,0.2839518002843931,21,83,0.24719707128117807,123,0
P023,P084,0.02373415267302338,22,83,0.023454712793329446,123,0
P024,P084,0.21303691819215717,23,83,0.19187369789634579,123,0
P025,P084,0.01654663991265961,24,83,0.016410496207685976,123,0
P026,P084,0.03193642787274595,25,83,0.03143184594000992,123,0
P027,P084,0.16290667789534338,26,83,0.15032952224794283,123,0
P028,P084,0.013295327904500404,27,83,0.01320733542707686,123,0
P029,P084,0.05336996780373374,28,83,0.05197079269071381,123,0
P030,P084,0.032291526918633434,29,83,0.031775722508659454,123,0
P031,P084,0.0547595248034322,30,83,0.05328721847549667,123,0
P032,P084,0.00018332708189267575,31,83,0.00018331027851004045,123,0
P033,P084,0.00858024687945081,32,83,0.008543541616287786,123,0
P034,P084,0.030159038747021426,33,83,0.029708792620954272,123,0
P035,P084,0.15665590693458156,34,83,0.14500179283839032,123,0
P036,P084,0.05891664801776633,35,83,0.05721465109018231,123,0
P037,P084,0.06923447158193144,36,83,0.06689213285122542,123,0
P038,P084,0.1140637916125355,37,83,0.10779896087596985,123,0
P039,P084,0.018348367058679208,38,83,0.01818106060127256,123,0
P040,P084,0.07401326440348563,39,83,0.07134062435306865,123,0
P041,P084,0.033710663490548215,40,83,0.03314879047473929,123,0
P042,P084,0.008943735771753617,41,83,0.00890385953636419,123,0
P043,P084,0.04112826780423397,42,83,0.04029397733162032,123,0
P044,P084,0.1176560829503347,43,83,0.11099825709788036,123,0
P045,P084,0.08619774069941667,44,83,0.08258719656649127,123,0
P046,P084,0.06064369512086634,45,83,0.058841480585917316,123,0
P047,P084,0.7887008644560864,46,83,0.5455652156577733,123,0
P048,P084,0.09357137780126869,47,83,0.08932698673106199,123,0
P049,P084,0.16601747212066592,48,83,0.15296856537532344,123,0
P050,P084,0.6479331634425238,49,83,0.47687412413323793,123,0
P051,P084,0.016185904609180294,50,83,0.016055616744609424,123,0
P052,P084,0.021224395337676,51,83,0.021000742949160434,123,0
P053,P084,0.3730287075077483,52,83,0.31135453673478297,123,0
P054,P084,0.027308628796849133,53,83,0.02693911943213001,123,0
P055,P084,0.06305656107872704,54,83,0.061109632464717456,123,0
P056,P084,0.1829559860223038,55,83,0.1671951900172327,123,0
P057,P084,0.15225700246657384,56,83,0.14123245300001208,123,0
P058,P084,0.3895575303590839,57,83,0.3226434821030315,123,0
P059,P084,0.2960245502319205,58,83,0.2562308319095341,123,0
P060,P084,0.18142792241506261,59,83,0.16592163850911645,123,0
P061,P084,0.02802199334964662,60,83,0.027633019040922413,123,0
P062,P084,0.14562214965319822,61,83,0.13551571283146724,123,0
P063,P084,0.09190031905661665,62,83,0.08780392642151669,123,0
P064,P084,0.021583317976198696,63,83,0.021352064893141676,123,0
P065,P084,0.26415809321399714,64,83,0.23214786215178906,123,0
P066,P084,0.14021864806679446,65,83,0.1308318273195358,123,0
P067,P084,0.06408886692620988,66,83,0.06207835438659026,123,0
P068,P084,0.048491256135339646,67,83,0.04733433075090465,123,0
P069,P084,0.017628065699919628,68,83,0.017473600323455907,123,0
P070,P084,0.07469408866978267,69,83,0.07197266301309124,123,0
P071,P084,0.09790310689026299,70,83,0.09326324395828278,123,0
P072,P084,0.026237626892295307,71,83,0.025896411104161854,123,0
P073,P084,0.20977196363501965,72,83,0.18923089026782247,123,0
P074,P084,0.019427847216284502,73,83,0.0192403428247806,123,0
P075,P084,0.004938072583875596,74,83,0.004925900347491519,123,0
P076,P084,0.18539604140437457,75,83,0.1692248026853842,123,0
P077,P084,0.04779235024900932,76,83,0.04666827437871435,123,0
P078,P084,0.061333679672937146,77,83,0.059490641444126635,123,0
P079,P084,0.019427847216284502,78,83,0.0192403428247806,123,0
P080,P084,0.004573124491199154,79,83,0.004562683679167789,123,0
P081,P084,0.21006921857100255,80,83,0.18947185957120105,123,0
P082,P084,12.0,81,83,0.9999938557876467,123,0
P083,P084,12.0,82,83,0.9999938557876467,123,0
P084,P084,0.0,83,83,0.0,123,0
P085,P084,0.04464121483183037,84,83,0.043659458911004534,123,0
P086,P084,0.019787415140153957,85,83,0.019592929145361593,123,0
P087,P084,0.035835599325087356,86,83,0.035201105964918766,123,0
P088,P084,0.02373415267302338,87,83,0.023454712793329446,123,0
P089,P084,0.5490124047743195,88,83,0.42248011528631424,123,0
P090,P084,0.07435373447684322,89,83,0.07165675125989002,123,0
P091,P084,0.19750780135292362,90,83,0.17922626254284824,123,0
P092,P084,0.016185904609180294,91,83,0.016055616744609424,123,0
P093,P084,0.07435373447684322,92,83,0.07165675125989002,123,0
P094,P084,0.20410726619761335,93,83,0.18462509566935892,123,0
P095,P084,0.05093358719502895,94,83,0.04965821669983406,123,0
P096,P084,0.17436859813443675,95,83,0.16001277713413686,123,0
P097,P084,0.02014685382140164,96,83,0.019945262045165668,123,0
P098,P084,0.002014751784501657,97,83,0.0020127235344938876,123,0
P099,P084,0.07401326440348563,98,83,0.07134062435306865,123,0
P100,P084,0.02802199334964662,99,83,0.027633019040922413,123,0
P101,P084,0.1002278276148131,100,83,0.09536870543358444,123,0
P102,P084,0.012571376302323132,101,83,0.012492686642188722,123,0
P103,P084,0.1309329824569792,102,83,0.12272343465903213,123,0
P104,P084,0.9964928225036062,103,83,0.6308280751711235,123,0
P105,P084,0.05995323416138078,104,83,0.0581914229777003,123,0
P106,P084,0.06340078144761717,105,83,0.061432762036297106,123,0
P107,P084,0.08113890545257992,106,83,0.0779343973911436,123,0
P108,P084,0.013657107260677825,107,83,0.013564272071898809,123,0
P109,P084,0.0939052547188439,108,83,0.08963098867721075,123,0
P110,P084,0.010759201008113778,109,83,0.010701527829373725,123,0
P111,P084,0.04042419507163095,110,83,0.03961803656193519,123,0
P112,P084,0.2180618824866761,111,83,0.19592431807572597,123,0
P113,P084,0.035835599325087356,112,83,0.035201105964918766,123,0
P114,P084,0.10980165180857132,113,83,0.10398815999979494,123,0
P115,P084,0.0,114,83,0.0,123,0
P116,P084,0.0,115,83,0.0,123,0
P117,P084,0.0,116,83,0.0,123,0
P118,P084,0.0,117,83,0.0,123,0
P119,P084,0.0,118,83,0.0,123,0
P120,P084,0.0,119,83,0.0,123,0
C001,P084,0.05371753811451384,120,83,0.05230024224016916,123,0
C002,P084,0.042183448302767726,121,83,0.04130610632776677,123,0
C003,P084,0.0770733299822567,122,83,0.07417803939071466,123,0
C004,P084,0.13926205064420694,123,83,0.12999998548030822,123,0
C005,P084,0.3233305281306914,124,83,0.27626539981454135,123,0
C006,P084,0.04744271404441536,125,83,0.04633489681541236,123,0
C007,P084,0.14815490607197723,126,83,0.13770247052745388,123,0
C008,P084,0.10980165180857132,127,83,0.10398815999979494,123,0
C009,P084,0.10716973866027556,128,83,0.10162682861057615,123,0
C010,P084,0.04183184516718001,129,83,0.04096896728258337,123,0
C011,P084,0.028734849376201965,130,83,0.02832592970120984,123,0
C012,P084,0.026237626892295307,131,83,0.025896411104161854,123,0
C013,P084,0.028378484883387275,132,83,0.02797959785744597,123,0
C014,P084,0.08485121830756964,133,83,0.08135104761975687,123,0
C015,P084,0.13254012327157777,134,83,0.12413220928005919,123,0
C016,P084,0.08552470614379501,135,83,0.0819695382186203,123,0
C017,P084,0.035835599325087356,136,83,0.035201105964918766,123,0
C018,P084,0.40042689182837865,137,83,0.3299660470446679,123,0
C019,P084,0.3036320097050084,138,83,0.2618675579459724,123,0
C020,P084,0.04288628391684131,139,83,0.041979673807900464,123,0
C021,P084,0.026594754991762313,140,83,0.026244228756122978,123,0
C022,P084,0.07060217284129636,141,83,0.0681674733150639,123,0
C023,P084,0.2245275190312202,142,83,0.20110640838027016,123,0
C024,P084,0.08619774069941667,143,83,0.08258719656649127,123,0
C025,P084,0.10782836663530401,144,83,0.10221832750302717,123,0
C026,P084,0.04988760420445324,145,83,0.04866365530279404,123,0
C027,P084,0.09723790712740255,146,83,0.0926598822273953,123,0
C028,P084,0.311987592811779,147,83,0.26800938988275214,123,0
C029,P084,0.048491256135339646,148,83,0.04733433075090465,123,0
C030,P084,0.07094380607358178,149,83,0.06848576390068739,123,0
C031,P084,0.07944692393927145,150,83,0.07637295884740403,123,0
C032,P084,0.08181489728642642,151,83,0.07855749558040626,123,0
C033,P084,0.013657107260677825,152,83,0.013564272071898809,123,0
C034,P084,0.007488986784496225,153,83,0.007461014195307758,123,0
C035,P084,0.02802199334964662,154,83,0.027633019040922413,123,0
C036,P084,0.07299115811115538,155,83,0.07039095051066058,123,0
C037,P084,0.10749910687163998,156,83,0.10192267545122757,123,0
C038,P084,0.03618931671915974,157,83,0.03554231176674971,123,0
C039,P084,0.2516919855355385,158,83,0.22251582243578105,123,0
C040,P084,0.05336996780373374,159,83,0.05197079269071381,123,0
C041,P084,0.06271222218137347,160,83,0.060786280322659425,123,0
C042,P084,0.05787898624824344,161,83,0.05623585103287887,123,0
C043,P084,0.07060217284129636,162,83,0.0681674733150639,123,0
C044,P084,0.12512579468738305,163,83,0.1176141038552252,123,0
C045,P084,0.1286786371885339,164,83,0.12074351951717766,123,0
C046,P084,0.024807837721541992,165,83,0.0245026521883025,123,0
C047,P084,0.29438682352269935,166,83,0.2550117432829363,123,0
C048,P084,0.019787415140153957,167,83,0.019592929145361593,123,0
C049,P084,0.06649344441838616,168,83,0.06433095030895586,123,0
C050,P084,0.04674307468495519,169,83,0.0456674417117765,123,0
C051,P084,0.020865343827436496,170,83,0.020649168674532814,123,0
C052,P084,0.05684024661822116,171,83,0.055255016482285035,123,0
C053,P084,0.028734849376201965,172,83,0.02832592970120984,123,0
C054,P084,0.06615028714501554,173,83,0.0640098135720345,123,0
C055,P084,0.09223475427519659,174,83,0.08810894590729956,123,0
C056,P084,0.27980254957679285,175,83,0.24406701399095576,123,0
C057,P084,0.08485121830756964,176,83,0.08135104761975687,123,0
C058,P084,0.03300134694814592,177,83,0.03246274363435919,123,0
C059,P084,0.04148011836334392,178,83,0.04063159103400937,123,0
C060,P084,0.07094380607358178,179,83,0.06848576390068739,123,0
C061,P084,0.06752221026223475,180,83,0.06529303970121858,123,0
C062,P084,0.0,181,83,0.0,123,0
C063,P084,0.0,182,83,0.0,123,0
C064,P084,0.0,183,83,0.0,123,0
C065,P084,0.0,184,83,0.0,123,0
C066,P084,0.0,185,83,0.0,123,0
P001,P085,0.0376906473811558,0,84,0.03698919526923661,123,0
P002,P085,0.05817505676918427,1,84,0.05651523041606821,123,0
P003,P085,0.02988510005528593,2,84,0.029442955907184043,123,0
P004,P085,0.001957168959205839,3,84,0.001955254952919927,123,0
P005,P085,0.009042029965882983,4,84,0.009001273745091742,123,0
P006,P085,0.11780549973240623,5,84,0.11113107895440655,123,0
P007,P085,0.0027863272137112023,6,84,0.0027824490068608654,123,0
P008,P085,0.015492683690360665,7,84,0.015373289440726134,123,0
P009,P085,0.07802864808756503,8,84,0.07506207153878541,123,0
P010,P085,0.008335798388542238,9,84,0.008301151956548125,123,0
P011,P085,0.012331198569647246,10,84,0.01225548089003603,123,0
P012,P085,0.020972279018275284,11,84,0.02075389014327378,123,0
P013,P085,0.1012582512855267,12,84,0.09630037884117215,123,0
P014,P085,0.010687966595918516,13,84,0.01063105322414426,123,0
P015,P085,0.015258842063466577,14,84,0.015143015806114213,123,0
P016,P085,0.015375769712151913,15,84,0.015258166085310387,123,0
P017,P085,0.253494163730324,16,84,0.2239157256509643,123,0
P018,P085,0.24720849578265566,17,84,0.2190221540317806,123,0
P019,P085,0.05851106709285541,18,84,0.056832197783738825,123,0
P020,P085,0.03046111721570361,19,84,0.03000185243729636,123,0
P021,P085,0.04679631543097528,20,84,0.045718249736590444,123,0
P022,P085,0.1010436313118148,21,84,0.09610640603776122,123,0
P023,P085,0.007746890835208618,22,84,0.0077169610139574685,123,0
P024,P085,0.07406728689855428,23,84,0.07139079149452077,123,0
P025,P085,0.005387786361448568,24,84,0.005373298271765692,123,0
P026,P085,0.010452998590355147,25,84,0.010398555862302983,123,0
P027,P085,0.05570752518486502,26,84,0.054184277280262094,123,0
P028,P085,0.004324370928028912,27,84,0.0043150342992644974,123,0
P029,P085,0.017594801284829133,28,84,0.01744091661386049,123,0
P030,P085,0.01057048949438227,29,84,0.010514818200583864,123,0
P031,P085,0.018061339037529735,30,84,0.017899210606481697,123,0
P032,P085,5.936446409162199e-05,31,84,5.936270205664229e-05,123,0
P033,P085,0.0027863272137112023,32,84,0.0027824490068608654,123,0
P034,P085,0.009865336919286287,33,84,0.009816834112902462,123,0
P035,P085,0.05345901878253969,34,84,0.05205521186070061,123,0
P036,P085,0.019459647770692437,35,84,0.019271531029716016,123,0
P037,P085,0.022946889157870434,36,84,0.022685611614891465,123,0
P038,P085,0.03837645596783542,37,84,0.03764940993186716,123,0
P039,P085,0.005978084438808374,38,84,0.005960251245836878,123,0
P040,P085,0.02457011608919619,39,84,0.02427072780080186,123,0
P041,P085,0.011040315118001997,40,84,0.010979594502727896,123,0
P042,P085,0.0029047222901358717,41,84,0.002900507666102836,123,0
P043,P085,0.013503284699167723,42,84,0.013412524330649878,123,0
P044,P085,0.03963255145131624,43,84,0.03885745529258067,123,0
P045,P085,0.028732069390523526,44,84,0.028323228457455607,123,0
P046,P085,0.020041699826784908,45,84,0.01984219995592651,123,0
P047,P085,0.3283896958078803,46,84,0.2799176480525536,123,0
P048,P085,0.03126698422977392,47,84,0.030783227063821084,123,0
P049,P085,0.0568298853057401,48,84,0.055245227633583305,123,0
P050,P085,0.2586410933272425,49,84,0.22789991480638516,123,0
P051,P085,0.0052696849202365625,50,84,0.005255824488048622,123,0
P052,P085,0.006921837181222922,51,84,0.0068979364437068424,123,0
P053,P085,0.1366240799083216,52,84,0.12770192112118572,123,0
P054,P085,0.008924359333879544,53,84,0.008884655437518263,123,0
P055,P085,0.020856003966474267,54,84,0.02064002163121903,123,0
